# x_cm Electrons_cm-3 OpticalGeneration_cm-3s-1
5.613109612226666522e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.618351222685166041e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.623789393535860064e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.629431495793454313e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.635285176885708198e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.641358371018922579e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.647659309932132445e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.654196534054587017e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.660978904081634313e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.668015612984695327e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.675316198471621210e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.682890555914306896e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.690748951761093796e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.698902037452134974e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.707360863856590074e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.716136896251212268e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.725242029860632157e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.734688605980405767e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.744489428704671130e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.749999999999999903e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.760000000000000146e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.769638554216867171e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.778928726956016450e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.787883110319052031e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.796513841271375795e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.804832618092892194e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.812850716234112649e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.820579003599144190e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.828027955276283588e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.835207667736177139e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.842127872516797221e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.848797949413780863e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.855226939194005603e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.861423555849643594e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.867396198409295270e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.873152962322211908e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.878701650431047195e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.884049783547996805e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.889204610648671049e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.894173118697514438e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.898962042118086144e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.903577871921046995e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.908026864502213989e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.912315050122616145e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.916448241082039898e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.920432039597146737e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.924271845394840337e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.927972863031171153e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.931540108945707610e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.934978418260922466e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.938292451335828483e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.941486700082725678e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.944565494055639460e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.947533006318688484e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.950393259102350037e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.953150129255277423e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.955807353499062515e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.958368533493072113e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.960837140716213501e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.963216521172253707e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.965509899925063204e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.967720385469940181e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.969850973946929686e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.971904553201860073e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.973883906700588236e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.975791717301771628e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.977630570893273680e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.979402959897131380e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.981111286647837087e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.982757866648517496e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.984344931709414863e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.985874632972930333e-04 1.000000000000000000e+19 0.000000000000000000e+00
